id,place_id,business_name,category,state,city,district,industrial_zone,pin_code,address,phone,whatsapp_link,email,website,decision_maker,google_rating,reviews_count,google_maps_url,growth_gap,recommended_package,tailored_pitch_hook,has_website,call_status,follow_up_date,sales_remarks,is_live_google,created_at,updated_at
10,ChIJZZ8srEqH3TsRUt6dAY_kSgg,The Misty Villas in Igatpuri,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Immeditate left after Manas Petting zoo, Plot no 23, Talegoan, Gat 303 B, off Mumbai - Nashik Expressway, Igatpuri, Maharashtra 422403, India",+91 98221 14377,https://wa.me/919822114377,,https://www.instagram.com/p/DFz2g0MT-aT/?igsh=bGJ1dXMyenN3enlz,Owner / Managing Director,4.4 ★ (173 reviews),173,https://maps.google.com/?cid=597541203438591570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, The Misty Villas in Igatpuri has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",0,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
9,ChIJl0QQD7aD3TsRqvkCWl2It7c,Konoha Villa | Luxury 3BHK Private Villa in Igatpuri,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Gat No. 78, Project FIREFLIES, Bhavli Dam Road, Gavande Gaon, Igatpuri, Gavhande, Maharashtra 422403, India",+91 77009 77679,https://wa.me/917700977679,,https://www.konohavilla.com/,Owner / Managing Director,4.9 ★ (25 reviews),25,https://maps.google.com/?cid=13238199564202342826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Low online review volume and missing automated guest re-engagement funnel.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Konoha Villa | Luxury 3BHK Private Villa in Igatpuri has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
8,ChIJIYQoGfyF3TsRUvS_c-hbBI0,Nysa Villa & Homestays,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"near Mari Matta Mandir, and Water tank, Juna Gavtha, Milind Nagar, Igatpuri, Maharashtra 422403, India",+91 99670 79913,https://wa.me/919967079913,,http://www.nysavilla.com/,Owner / Managing Director,4.9 ★ (217 reviews),217,https://maps.google.com/?cid=10161347713187181650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Nysa Villa & Homestays has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
7,ChIJpwQDroeP3TsRP0mHFBtb_0E,La Mér Villa Nashik,Luxury Villas & Stays,Maharashtra,Nashik,,Igatpuri Zone,422010,"Mukane, Maharashtra 422010, India",+91 91679 28471,https://wa.me/919167928471,,https://www.stayvista.com/villa/lamer-villa,Owner / Managing Director,4.8 ★ (97 reviews),97,https://maps.google.com/?cid=4755619903393188159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, La Mér Villa Nashik has great guest reviews in Nashik, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Nashik so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
6,ChIJ42id-MKX3TsRtVLWLCN83CE,StayVista at Sunset on the Lake - Igatpuri | Premium Villa with Pool,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422010,"Sunset on the Lake, Krishnanagar, Ghoti Khurd, Maharashtra 422010, India",+91 81049 54254,https://wa.me/918104954254,,http://www.stayvista.com/villa/sunset-on-the-lake-igatpuri-5-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms?reference_number=prop673b7f0f2ad7e1wjc5v2?utm_source=google&utm_medium=gmb,Owner / Managing Director,4.4 ★ (90 reviews),90,https://maps.google.com/?cid=2439961588645909173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, StayVista at Sunset on the Lake - Igatpuri | Premium Villa with Pool has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
5,ChIJ0_Tv2gmH3TsRSlYQSf0vnWA,Sky Armani Villa,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Gut No. 284, A/B, plot no 11, opp. Manas Lifestyle Resort, Talegaon, Igatpuri, Maharashtra 422403, India",+91 91360 37332,https://wa.me/919136037332,,https://www.skyarmanivilla.com/,Owner / Managing Director,4.7 ★ (36 reviews),36,https://maps.google.com/?cid=6961773363883693642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Sky Armani Villa has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
4,ChIJfTmdHu6H3TsRpc5PDIvi3YY,Manas Lifestyle Villas Igatpuri,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Agra - Mumbai Rd, opposite Manas Lifestyle Resort, Talegaon, Igatpuri, Maharashtra 422403, India",+91 98500 02235,https://wa.me/919850002235,,http://manaslifestylevillas.com/,Owner / Managing Director,4.8 ★ (138 reviews),138,https://maps.google.com/?cid=9718172657770286757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Manas Lifestyle Villas Igatpuri has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
3,ChIJmeU9DkSH3TsR-WFTyrbr7UA,Skytaj Luxury Villas,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Bunglow No 5, Manas Lifestyle Resort, 286-A, Taluka, Talegaon, Igatpuri, Maharashtra 422403, India",+91 91360 28332,https://wa.me/919136028332,,http://www.skytajvillas.com/,Owner / Managing Director,4.6 ★ (1167 reviews),1167,https://maps.google.com/?cid=4678654758218850809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Skytaj Luxury Villas has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
2,ChIJIzrIW46H3TsRYAbAC6DNdgw,Mountain Glory Villa in Igatpuri - Luxury Villa in Igatpuri,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Polt no 4, Ritiksha Homeland, Igatpuri, Maharashtra 422403, India",+91 98226 65431,https://wa.me/919822665431,,https://anandstays.com/,Owner / Managing Director,4.7 ★ (236 reviews),236,https://maps.google.com/?cid=898131262982588000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, Mountain Glory Villa in Igatpuri - Luxury Villa in Igatpuri has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
1,ChIJLz9D8uyH3TsRD6tvFsDYwvg,SkyWater Villas And Lifestyle,Luxury Villas & Stays,Maharashtra,Igatpuri,,Igatpuri Zone,422403,"Old Mumbai-Agra Rd, Igatpuri, Maharashtra 422403, India",+91 96192 71110,https://wa.me/919619271110,,https://www.skywatervillas.com/,Owner / Managing Director,4.7 ★ (2237 reviews),2237,https://maps.google.com/?cid=17925127786409732879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Missing instant VIP direct WhatsApp booking automation & revenue management system.,"Villa Revenue System (₹64,999 + AI WhatsApp Concierge)","Hi Sir/Madam, SkyWater Villas And Lifestyle has great guest reviews in Igatpuri, but relying on Airbnb/OTAs costs you 20% in margins. VinEstate builds direct booking websites and 24/7 WhatsApp AI booking concierges for luxury villas in Igatpuri so you keep 100% of your revenue.",1,New / Fresh,,,1,2026-09-13 13:19:34,2026-09-13 13:19:34
